0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1/30/2025,0105 PM, TX, Tarrant, BENBROOK, , , 32.6777, -97.4702, RAIN, 3.49, Inch, CWOP, Storm total rainfall,,
1/30/2025,1035 AM, TX, Tarrant, Arlington 3.4 W, , , 32.6981, -97.1866, RAIN, 3.5, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Mansfield 2.3 NNE, , , 32.5949, -97.0956, RAIN, 3.56, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Arlington 2.7 WSW, , , 32.6826, -97.1714, RAIN, 3.58, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Mansfield 2.6 NNE, , , 32.6021, -97.101, RAIN, 3.58, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1230 PM, TX, Tarrant, 4.0 S Bedford, , , 32.7883, -97.1397, RAIN, 3.59, Inch, HADS, Storm total rainfall,,
1/30/2025,0736 AM, TX, Tarrant, Arlington 5.7 SSW, , , 32.6199, -97.1707, RAIN, 3.62, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Tarrant, 2.8 SE Hurst  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR)  (RR), , , 32.8017, -97.1519, RAIN, 3.64, Inch, ALERT, Storm total rainfall,,
1/30/2025,0740 AM, TX, Tarrant, Arlington 4.6 SSE, , , 32.6302, -97.1058, RAIN, 3.65, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1043 AM, TX, Tarrant, Rush Creek At Pleasant Ck Road, , , 32.6797, -97.1581, RAIN, 3.71, Inch, MESOWEST, Storm total rainfall,,
1/30/2025,1108 AM, TX, Tarrant, 2.8 SW Grand Prairie (GPTX), , , 32.6572, -97.0417, RAIN, 3.74, Inch, MESOWEST, Storm total rainfall,,
1/30/2025,1042 AM, TX, Tarrant, 3.2 S Dalworthington Gar (GPTX), , , 32.6492, -97.1467, RAIN, 3.74, Inch, MESOWEST, Storm total rainfall,,
1/30/2025,0828 AM, TX, Tarrant, Fort Worth 6.3 SSW, , , 32.6655, -97.365, RAIN, 3.81, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Fort Worth 9.6 SSW, , , 32.6271, -97.4035, RAIN, 3.9, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Tarrant, Fort Worth, , , 32.6593, -97.3823, RAIN, 3.92, Inch, CWOP, Storm total rainfall,,
1/30/2025,1045 AM, TX, Tarrant, 2.2 NE Arlington (GPTX), , , 32.7211, -97.1078, RAIN, 3.94, Inch, MESOWEST, Storm total rainfall,,
1/30/2025,0107 PM, TX, Tarrant, Grand Prarire, , , 32.5975, -97.0482, RAIN, 3.95, Inch, CWOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Arlington 3.8 NNW, , , 32.7422, -97.1583, RAIN, 3.96, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Tarrant, Arlington 2.8 W, , , 32.6916, -97.1747, RAIN, 3.97, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0714 AM, TX, Tarrant, 1.8 SW Grand Prairie (GPTX), , , 32.68, -97.0439, RAIN, 3.98, Inch, MESOWEST, Storm total rainfall,,
1/30/2025,0700 AM, TX, Tarrant, Fort Worth 6.3 E, , , 32.7512, -97.2274, RAIN, 4.02, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0730 AM, TX, Tarrant, 5.6 NW Grand Prairie (GPTX), , , 32.7633, -97.0628, RAIN, 4.05, Inch, MESOWEST, Storm total rainfall,,
1/30/2025,1044 AM, TX, Tarrant, Rush Creek At Woodland Park, , , 32.7183, -97.1731, RAIN, 4.1, Inch, MESOWEST, Storm total rainfall,,
1/30/2025,0100 PM, TX, Tarrant, Arlington, , , 32.72, -97.1257, RAIN, 4.24, Inch, CWOP, Storm total rainfall,,
1/30/2025,0900 AM, TX, Tarrant, Arlington 5.0 N, , , 32.7663, -97.1276, RAIN, 4.4, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1203 PM, TX, Tarrant, 3.3 SE Euless (GPTX), , , 32.8049, -97.0562, RAIN, 4.49, Inch, MESOWEST, Storm total rainfall,,
1/30/2025,0800 AM, TX, Tarrant, Arlington 3.2 SE, , , 32.6596, -97.0901, RAIN, 4.92, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Van Zandt, Canton 0.7 SSW, , , 32.5383, -95.8708, RAIN, 1.76, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0729 AM, TX, Van Zandt, Grand Saline 0.8 N, , , 32.6888, -95.7089, RAIN, 2.01, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Van Zandt, Canton 6.1 W, , , 32.5484, -95.9686, RAIN, 2.02, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1215 PM, TX, Van Zandt, 6.2 S East Tawakoni, , , 32.8086, -95.9194, RAIN, 2.52, Inch, COOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Van Zandt, Ben Wheeler 1.7 WNW, , , 32.4511, -95.7319, RAIN, 2.59, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Van Zandt, Wills Point 4.4 NNW, , , 32.7654, -96.043, RAIN, 3.1, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Van Zandt, Edom 1.1 NE, , , 32.3851, -95.5977, RAIN, 3.66, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1255 PM, TX, Wise, Decatur, , , 33.25, -97.5833, RAIN, 0.53, Inch, AWOS, Storm total rainfall,,
1/30/2025,0102 PM, TX, Wise, LBJ Grasslands, , , 33.2827, -97.6321, RAIN, 0.53, Inch, RAWS, Storm total rainfall,,
1/30/2025,0110 PM, TX, Wise, 4 SSW Decatur, , , 33.171, -97.6066, RAIN, 0.55, Inch, AWS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Wise, 1 W Decatur, , , 33.2322, -97.6094, RAIN, 0.58, Inch, AWS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Wise, Paradise 6.6 SW, , , 33.082, -97.7667, RAIN, 0.62, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Wise, Springtown 6.0 NW, , , 33.0258, -97.7604, RAIN, 0.73, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0109 PM, TX, Wise, PARADISE, , , 33.029, -97.689, RAIN, 0.87, Inch, CWOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Wise, Decatur 8.4 S, , , 33.1122, -97.5908, RAIN, 1.23, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Wise, Aurora, , , 33.058, -97.507, RAIN, 1.29, Inch, CWOP, Storm total rainfall,,
,,,,,,,,,,,,,,,
Observations are collected from a variety of sources with varying,,,,,,,,,,,,,,,
equipment and exposures. We thank all volunteer weather observers,,,,,,,,,,,,,,,
for their dedication. Not all data listed are considered official.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
$$,,,,,,,,,,,,,,,
